Epoch: 6_600, Discriminator_A :: Loss: 0.5, Generator :: Loss: [2.8561463, 1.0, 1.0, 0.03811305, 0.035860665, 0.06393511, 0.05247435]
Epoch: 6_700, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.61364675, 0.0, 0.0, 0.030114869, 0.02158074, 0.0560603, 0.04063034]
Epoch: 6_800, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.94948363, 0.0, 0.0, 0.03394954, 0.046919934, 0.062462546, 0.07832635]
Epoch: 6_900, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.7285301, 0.0, 0.0, 0.037067447, 0.02587473, 0.062441226, 0.036667097]
Epoch: 7_100, Discriminator_A :: Loss: 0.5, Generator :: Loss: [1.38097, 0.0, 0.0, 0.06646912, 0.053170804, 0.100649975, 0.08392082]
Epoch: 7_200, Discriminator_A :: Loss: 0.5, Generator :: Loss: [1.3293276, 0.0, 0.0, 0.061521463, 0.049428046, 0.077709384, 0.14212292]
Epoch: 7_300, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.694411, 0.0, 0.0, 0.03105855, 0.025789697, 0.07249443, 0.053434063]
Epoch: 7_400, Discriminator_A :: Loss: 0.5, Generator :: Loss: [3.1575987, 1.0, 1.0, 0.06154504, 0.04084419, 0.08912753, 0.04457879]
Epoch: 7_500, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.7920568, 0.0, 0.0, 0.04419118, 0.023115352, 0.078312084, 0.040679377]
Epoch: 7_600, Discriminator_A :: Loss: 0.5, Generator :: Loss: [1.3917778, 0.0, 0.0, 0.072364524, 0.04899073, 0.10945162, 0.06877364]
Epoch: 7_700, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.76144147, 0.0, 0.0, 0.039836228, 0.025417201, 0.0712744, 0.03763277]
Epoch: 7_800, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.7559026, 0.0, 0.0, 0.032870814, 0.027862377, 0.09928582, 0.04928486]
Epoch: 7_900, Discriminator_A :: Loss: 0.5, Generator :: Loss: [3.0434752, 1.0, 1.0, 0.059799917, 0.027128978, 0.13029918, 0.04388713]
Epoch: 8_100, Discriminator_A :: Loss: 0.5, Generator :: Loss: [1.0679517, 0.0, 0.0, 0.045118142, 0.045336135, 0.09489901, 0.068509996]
Epoch: 8_200, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.78835166, 0.0, 0.0, 0.04481948, 0.022608288, 0.07495225, 0.039121736]
Epoch: 8_300, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.9664546, 0.0, 0.0, 0.048582383, 0.03300037, 0.10022319, 0.05040397]
Epoch: 8_400, Discriminator_A :: Loss: 0.5, Generator :: Loss: [1.9170535, 0.0, 0.0, 0.12129447, 0.05909314, 0.04598041, 0.067196816]
Epoch: 8_500, Discriminator_A :: Loss: 0.5, Generator :: Loss: [2.9103987, 1.0, 1.0, 0.039931253, 0.038579978, 0.075325586, 0.049960855]
Epoch: 8_600, Discriminator_A :: Loss: 0.5, Generator :: Loss: [2.8876092, 1.0, 1.0, 0.034052327, 0.042066693, 0.062453967, 0.06396512]
Epoch: 8_700, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.8368275, 0.0, 0.0, 0.04072567, 0.030041572, 0.0697097, 0.05944532]
Epoch: 8_800, Discriminator_A :: Loss: 0.5, Generator :: Loss: [3.2512488, 1.0, 1.0, 0.04817117, 0.052321322, 0.15661561, 0.089708254]
